accountNumber,moRefId,serverId,connectorId,vCenterId,vCenterName,hostId,vmName,manufacturer,vmFolderPath,toolsStatus,datacenterId,state,creationTimeStamp,lastModifiedTimeStamp
049450565398,vm-447213,d-server-095718373ec5f3b28,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-623631,NYD-OB7A,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/OnBase/Windows 7/NYD-OB7A,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33
049450565398,vm-498241,d-server-051b36874bb6e8ee9,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-447263,NAIDCEMPOWERW4,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Active Directory/EmpowerID Sandbox/NAIDCEMPOWERW4,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:34
049450565398,vm-447206,d-server-07c459d32c86c5e19,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-442452,NAIDCOBAPP1,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/OnBase/Prod/NAIDCOBAPP1,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33
049450565398,vm-634067,d-server-049647e66ca9eea8a,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-447288,NAIDCCOGCM2V,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Cognos/NAIDCCOGCM2V,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:26,2018-09-20 14:52:43
049450565398,vm-669395,d-server-00gtx7j91f3pyc,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-527672,NAIDCAXSQL2v,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/AX Dev/NAIDCAXSQL2v,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-08-22 17:20:35,2018-09-20 14:52:44
049450565398,host-484783,d-server-0025db43a885966c8,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,,chivsphere3.global.com,"VMware, Inc.",Datacenters/OMG NA Chicago/host/chivsphere3.global.com/chivsphere3.global.com,,datacenter-251,ACTIVE,2018-06-22 17:17:11,2018-09-20 14:52:43
049450565398,vm-442586,d-server-0037785720a94498a,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-447265,NAIDCSM,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Solar Winds/NAIDCSM,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:42
049450565398,vm-535248,d-server-0df465c530e0a3e73,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,,,,,,,,ACTIVE,2018-06-22 17:18:34,2018-09-05 17:36:03
049450565398,vm-561140,d-server-0d28de5aca50c4aed,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-447265,NAIDCAXTERM1v,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/AX Dev/NAIDCAXTERM1v,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:42
049450565398,host-447263,d-server-06a841a9cf8dac4d6,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,,naidcvsphere01.global.com,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/host/IDC/naidcvsphere01.global.com,,datacenter-425708,ACTIVE,2018-06-22 17:17:12,2018-09-20 14:52:43
049450565398,vm-465618,d-server-06c3bb29e982a2509,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-546122,NAIDCEXCHANGE,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/STS/NAIDCEXCHANGE,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:42
049450565398,vm-652795,d-server-0f672337578f55a50,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-449837,CTXUSSECAPP09PD,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Citrix and Apps/PROD/XenApp7x/2-Application VMs/CTXUSSECAPP09PD,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:33
049450565398,vm-465624,d-server-0352f98741f3c0fbe,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-527672,NAIDCCENTAPP1,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Discovered virtual machine/NAIDCCENTAPP1,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:43
049450565398,vm-438878,d-server-0db6cc9ddd24895b0,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-438438,NAIDCUCM9SUB1,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Cisco/NAIDCUCM9SUB1,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:25,2018-09-20 14:52:43
049450565398,vm-447207,d-server-049f13942b37add11,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-442452,NAIDCOBAPP2,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/OnBase/Prod/NAIDCOBAPP2,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33
049450565398,host-442452,d-server-0cc69860e6b6ae818,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,,naidcvsphere21.global.com,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/host/IDC/naidcvsphere21.global.com,,datacenter-425708,ACTIVE,2018-06-22 17:17:12,2018-09-20 14:52:39
049450565398,vm-282642,d-server-02722d11a3be1a9b3,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-520965,NA-US-NYC6,"VMware, Inc.",Datacenters/OMG NA NY 195/vm/Active Directory/NA-US-NYC6,TOOLS_RUNNING,datacenter-159,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:52:41
049450565398,vm-445228,d-server-00dddb7c609d5f066,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-527672,NAIDCEFTGATEWAY,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/STS/NAIDCEFTGATEWAY,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:42
049450565398,vm-178792,d-server-0df465c530e0a3e73,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,,,,,,,,ACTIVE,2018-06-22 17:17:17,2018-09-05 17:35:01
049450565398,vm-443005,d-server-0530c162ec0449b94,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-527663,NAIDCEFT,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/STS/NAIDCEFT,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:30,2018-09-20 14:52:42
049450565398,vm-509031,d-server-0c45f9dde34ad604e,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter.global.com,host-509028,ALDUSMIAWR201PD,"VMware, Inc.",Datacenters/OMG NA Miami/vm/ALDUSMIAWR201PD,TOOLS_RUNNING,datacenter-385,ACTIVE,2018-06-22 17:17:17,2018-09-04 14:37:58
049450565398,vm-438421,d-server-0f91c4ed78147cf5b,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-546122,NA-US-IDC13.omd.com,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Active Directory/NA-US-IDC13.omd.com,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43
049450565398,vm-629222,d-server-0ac6cde32d51a5d50,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-557429,KT-DC,"VMware, Inc.",Datacenters/OMG NA NJ Harborside/vm/Ketchum/KT-DC,TOOLS_RUNNING,datacenter-537548,ACTIVE,2018-06-22 17:18:23,2018-09-20 14:52:40
049450565398,vm-417039,d-server-0c9bfd5229ea5f27c,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-407878,PRTCAMTLWR201PD,"VMware, Inc.",Datacenters/OMG CA Montreal/vm/PRTCAMTLWR201PD,TOOLS_RUNNING,datacenter-407871,ACTIVE,2018-06-22 17:17:14,2018-09-20 14:52:42
049450565398,vm-443685,d-server-0ff388ea462217d93,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-442410,NAIDCSYMPREX,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/NAIDCSYMPREX,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:17:17,2018-09-20 14:52:42
049450565398,vm-417040,d-server-095272abbc2d8df6f,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-407878,FLSCAMTLWR201PD,"VMware, Inc.",Datacenters/OMG CA Montreal/vm/FLSCAMTLWR201PD,TOOLS_RUNNING,datacenter-407871,ACTIVE,2018-06-22 17:17:14,2018-09-20 14:52:42
049450565398,vm-447614,d-server-04f66e8aaf3303a83,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-447263,NAIDCEMPOWERAPP,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Active Directory/EmpowerID Sandbox/NAIDCEMPOWERAPP,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:34
049450565398,vm-313661,d-server-0e22579e3e0c7dbc0,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-385552,CHIPST,"VMware, Inc.",Datacenters/OMG NA Chicago/vm/File Print/CHIPST,TOOLS_RUNNING,datacenter-251,ACTIVE,2018-06-22 17:17:22,2018-09-20 14:52:40
049450565398,vm-602832,d-server-08dd6cd46deee723b,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-425278,WIN2012R2STDTMP,"VMware, Inc.",Datacenters/OMG NA Los Angeles Burbank/vm/WIN2012R2STDTMP,TOOLS_NOT_RUNNING,datacenter-37065,ACTIVE,2018-06-22 17:17:16,2018-09-20 14:52:36
049450565398,vm-293209,d-server-0df465c530e0a3e73,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,,,,,,,,ACTIVE,2018-06-22 17:18:33,2018-09-05 17:36:01
049450565398,vm-614231,d-server-03febf5279decbb61,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-449857,NAIDCAXTST2v,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/AX Dev/NAIDCAXTST2v,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43
049450565398,vm-242260,d-server-0a55ced2644e9b71f,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-126359,NA-US-SEA1,"VMware, Inc.",Datacenters/OMG NA Seattle/vm/NA-US-SEA1,TOOLS_RUNNING,datacenter-2,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:40
049450565398,vm-546147,d-server-0d5714696d04b05da,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-449837,NAIDCOBAPP3,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/OnBase/Dev/NAIDCOBAPP3,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:33
049450565398,vm-593189,d-server-0f49ba3564dd7b992,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-212181,PHD-STORE,"VMware, Inc.",Datacenters/PHD CA Toronto/vm/File Servers/PHD-STORE,TOOLS_RUNNING,datacenter-889,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33
049450565398,vm-634071,d-server-091ab42c01cdaf8dc,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter.global.com,host-447288,NAIDCCOGWS2V,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/1 - Decom/Delete After 30 days/NAIDCCOGWS2V,TOOLS_NOT_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:34,2018-07-31 14:58:19
049450565398,vm-363651,d-server-0a9e7165447660b91,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-449837,Win7SP1.08.28.2015,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Templates/Win7SP1.08.28.2015,TOOLS_NOT_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:35
049450565398,vm-557439,d-server-04935ef5671ebb1ab,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-557429,BBDO_FS,"VMware, Inc.",Datacenters/OMG NA NJ Harborside/vm/HS BBDO/BBDO_FS,TOOLS_RUNNING,datacenter-537548,ACTIVE,2018-06-22 17:17:24,2018-09-20 14:52:40
049450565398,vm-453986,d-server-0dd5f83ddeb8b9c45,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-626045,APPUSSECWR201PD,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/APPUSSECWR201PD,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:17:17,2018-09-20 14:52:40
049450565398,vm-503920,d-server-0e69228475bbc2c26,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-449857,SQLUSIDCEMP01PD,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Active Directory/EmpowerID/NewProd/SQLUSIDCEMP01PD,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:35,2018-09-20 14:53:33
049450565398,vm-493076,d-server-016f3dfbbe96645c9,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-493071,NA-US-ATL1,"VMware, Inc.",Datacenters/OMG NA Atlanta/vm/NA-US-ATL1,TOOLS_RUNNING,datacenter-213,ACTIVE,2018-06-22 17:17:15,2018-09-20 14:52:40
049450565398,vm-388181,d-server-0513a46e07382ce4f,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-372632,PHDTORBACKUP2,"VMware, Inc.",Datacenters/PHD CA Adelaide/vm/Discovered virtual machine/PHDTORBACKUP2,TOOLS_RUNNING,datacenter-372615,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:34
049450565398,vm-470,d-server-084ffc0f11faa73ac,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-322754,SFCENTRAL,"VMware, Inc.",Datacenters/OMG NA San Francisco/vm/Discovered virtual machine/SFCENTRAL,TOOLS_RUNNING,datacenter-443,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:53:34
049450565398,vm-588633,d-server-0e2601fed232c26db,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-442452,NAIDCTMS01,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Discovered virtual machine/NAIDCTMS01,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:44
049450565398,vm-581881,d-server-0e40a9e9c0538bdb4,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-442452,APPUSIDCONB01DV,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/OnBase/Dev/APPUSIDCONB01DV,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:32
049450565398,vm-634260,d-server-0c18fbb2cc1dc2c89,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-634251,NAIDCCOGDJS2V,"VMware, Inc.",NAIDCCOGDJS2V,TOOLS_NOT_RUNNING,,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32
049450565398,vm-3300,d-server-043a15c4b9ab1e500,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-322754,NA-US-SF1,"VMware, Inc.",Datacenters/OMG NA San Francisco/vm/NA-US-SF1,TOOLS_RUNNING,datacenter-443,ACTIVE,2018-06-22 17:17:20,2018-09-20 14:52:40
049450565398,vm-449810,d-server-04b2e1308e61b5eed,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-626045,NAIDCADFS3n2,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/1 - Decom/NAIDCADFS3n2,TOOLS_NOT_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:39
049450565398,vm-369705,d-server-0182d19600f7336a6,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-268459,NYCWebTest2,"VMware, Inc.",Datacenters/OMG NA NY 195/vm/Discovered virtual machine/NYCWebTest2,TOOLS_RUNNING,datacenter-159,ACTIVE,2018-06-22 17:18:34,2018-09-20 14:52:41
049450565398,vm-445386,d-server-0c3fdd3f30d4515e4,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-546122,NAIDCUNIFLOW,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/STS/NAIDCUNIFLOW,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:30,2018-09-20 14:52:42
049450565398,vm-450521,d-server-060e158625af83ad1,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-105192,Ubuntu Server %5c needs Netsus,"VMware, Inc.",Datacenters/OMG NA Los Angeles Grosvenor Blvd/vm/Templates/Ubuntu Server %5c needs Netsus,TOOLS_NOT_RUNNING,datacenter-306,ACTIVE,2018-06-22 17:17:23,2018-09-20 14:52:31
049450565398,vm-581884,d-server-0764ddb2d10b44e59,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-626045,IISUSIDCONB01DV,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/OnBase/Dev/IISUSIDCONB01DV,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:33
049450565398,vm-282492,d-server-04c6ecbb6d7eb53e6,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-126359,Windows.2012.R2.DC.10.23.14 (Main),"VMware, Inc.",Datacenters/OMG NA Seattle/vm/Windows.2012.R2.DC.10.23.14 (Main),TOOLS_NOT_RUNNING,datacenter-2,ACTIVE,2018-06-22 17:17:21,2018-09-20 14:52:31
049450565398,vm-561129,d-server-0364900e9fb0445ea,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-546122,NAIDCAXDEV3v,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/AX Dev/NAIDCAXDEV3v,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:24,2018-09-20 14:52:43
049450565398,vm-592786,d-server-0d9035c5e252a15e5,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-557403,DDB_PC-DNYNJHVPRIPRN01.ny.ddb.com,"VMware, Inc.",Datacenters/OMG NA NJ Harborside/vm/HS DDB/DDB_PC-DNYNJHVPRIPRN01.ny.ddb.com,TOOLS_NOT_RUNNING,datacenter-537548,ACTIVE,2018-06-22 17:17:24,2018-09-20 14:52:30
049450565398,vm-442834,d-server-03e25fa3573cc8d72,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-449837,IISUSNYCIDC04PD,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Active Directory/EmpowerID/IISUSNYCIDC04PD,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:37,2018-09-20 14:53:34
049450565398,vm-462567,d-server-0ef4414cd279c5761,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-626045,NAIDCAZEUSYNC01,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/NAIDCAZEUSYNC01,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:17:17,2018-09-20 14:52:41
049450565398,vm-438924,d-server-060c2a7fbaa9f4da0,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-527663,NYCOBTESTSS,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/OnBase/Dev/NYCOBTESTSS,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:36,2018-09-20 14:53:32
049450565398,host-385552,d-server-0691f4cee72b1a9a3,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,,chivsphere2.global.com,"VMware, Inc.",Datacenters/OMG NA Chicago/host/CHICAGO/chivsphere2.global.com,,datacenter-251,ACTIVE,2018-06-22 17:17:11,2018-09-20 14:52:39
049450565398,vm-504263,d-server-013af0d037a981295,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-385552,DDBCHIWVPRIRDC01,"VMware, Inc.",Datacenters/OMG NA Chicago/vm/DDB/DDBCHIWVPRIRDC01,TOOLS_RUNNING,datacenter-251,ACTIVE,2018-06-22 17:17:22,2018-09-20 14:52:40
049450565398,vm-557444,d-server-047004b1fc6ca9373,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-557403,DAS2_CDM_PS,"VMware, Inc.",Datacenters/OMG NA NJ Harborside/vm/DAS2 CDM/DAS2_CDM_PS,TOOLS_RUNNING,datacenter-537548,ACTIVE,2018-06-22 17:17:23,2018-09-20 14:52:40
049450565398,vm-176041,d-server-0df465c530e0a3e73,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,,,,,,,,ACTIVE,2018-06-22 17:18:33,2018-09-05 17:36:00
049450565398,vm-630990,d-server-001f433a456d65f89,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-623631,MOVERE,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/File Servers/MOVERE,TOOLS_NOT_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:38
049450565398,vm-493078,d-server-08aae237cc78bf70c,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-493071,ATLCENTRAL,"VMware, Inc.",Datacenters/OMG NA Atlanta/vm/ATLCENTRAL,TOOLS_RUNNING,datacenter-213,ACTIVE,2018-06-22 17:17:15,2018-09-20 14:52:40
049450565398,vm-490317,d-server-0fc2b07915d825634,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-447265,APPUSSECMIR02PD,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/MobileIron/APPUSSECMIR02PD,TOOLS_NOT_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41
049450565398,vm-621123,d-server-0fbb1d50a0ef399af,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-623631,2016-Datacenter-Template - February 2018,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Templates/2016-Datacenter-Template - February 2018,TOOLS_NOT_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:28,2018-09-20 14:52:35
049450565398,vm-465633,d-server-019dd32e538dec7a7,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-447265,SIMUSSECO2401PD,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Sophos Event proxy/SIMUSSECO2401PD,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41
049450565398,host-509028,d-server-0d2f9f10d29679be3,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter.global.com,,miavsphere1.global.com,"VMware, Inc.",Datacenters/OMG NA Miami/host/miavsphere1.global.com/miavsphere1.global.com,,datacenter-385,ACTIVE,2018-06-22 17:17:12,2018-09-04 14:37:59
049450565398,vm-626040,d-server-03fb2689b5e5a24ab,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter.global.com,host-527663,NAIDCCTX-2A,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Citrix and Apps/NAIDCCTX-2A,TOOLS_NOT_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:25,2018-07-10 13:36:03
049450565398,vm-447619,d-server-06e34835171a7703e,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-447263,NAIDCEMPOWERRDP,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/Active Directory/EmpowerID Sandbox/NAIDCEMPOWERRDP,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:33,2018-09-20 14:53:34
049450565398,vm-324492,d-server-0e08113283ad363b9,c-4heds8lucuyrofv2e,D6F0C4BC-1587-46FA-9B3E-DB9753E5DE73,naidcvcenter,host-527660,naidcbackup10,"VMware, Inc.",Datacenters/OMG NA NJ Secaucus/vm/STS/naidcbackup10,TOOLS_RUNNING,datacenter-425708,ACTIVE,2018-06-22 17:18:29,2018-09-20 14:52:41
